,id,WA_WEB_TIMES,WA_WEB_TIMESA,WA_WEB_TIMESV,WA_WEB_TIME,WA_WEB_TIMEA,WA_WEB_TIMEV,WA_WEB_BU,WA_WEB_BUA,WA_WEB_BUV,WA_WEB_BD,WA_WEB_BDA,WA_WEB_BDV,WA_WEB_RATIO,WA_APP_TIMES,WA_APP_TIMESA,WA_APP_TIMESV,WA_APP_TIME,WA_APP_TIMEA,WA_APP_TIMEV,WA_APP_BU,WA_APP_BUA,WA_APP_BUV,WA_APP_BD,WA_APP_BDA,WA_APP_BDV,WA_APP_RATIO,WA_TIMES_RATIO,WA_TIMES,WA_TIMESA,WA_TIMESV,WA_TIME_RATIO,WA_TIME,WA_TIMEA,WA_TIMEV,WA_BU_RATIO,WA_BU,WA_BUA,WA_BUV,WA_BD_RATIO,WA_BD,WA_BDA,WA_BDV,WA_RATIO,WA_LT_WEB_TIMESA,WA_LT_WEB_TIMESV,WA_LT_WEB_TIMEA,WA_LT_WEB_TIMEV,WA_LT_WEB_BUA,WA_LT_WEB_BUV,WA_LT_WEB_BDA,WA_LT_WEB_BDV,WA_LT_APP_TIMESA,WA_LT_APP_TIMESV,WA_LT_APP_TIMEA,WA_LT_APP_TIMEV,WA_LT_APP_BUA,WA_LT_APP_BUV,WA_LT_APP_BDA,WA_LT_APP_BDV,WA_LT_TIMESA,WA_LT_TIMESV,WA_LT_TIMEA,WA_LT_TIMEV,WA_LT_BUA,WA_LT_BUV,WA_LT_BDA,WA_LT_BDV,times_v,time_v,up_v,down_v
306,u4079,6.0,0.13333333333333333,0.7822222222222248,1555.0,34.55555555555556,52539.80246913597,16454.0,365.6444444444445,5882617.829135789,428352.0,9518.933333333332,3986844039.395554,0.03841233377259536,2.0,0.044444446,0.08691358,0.0,0.0,0.0,1429.0,31.755556,44370.273,954.0,21.2,19775.36,1.4979035,2.99985,8,0.17777778,1.3906173000000002,15550000.0,1555,34.555557,52539.8,11.514345,17883,397.4,6948777.5,449.00625999999994,429306,9540.134,4004622300.0,0.041655604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.888889,335836.8,44416900.0,25597729000.0
307,u4694,148882.0,3308.488888888889,7332837.3165432075,158127587.0,3513946.3777777776,8429118257153.303,573814472.0,12751432.711111113,190074944836620.4,5089507167.0,113100159.26666668,2.538527052626143e+16,0.11274460437359447,45592.0,1013.1556,944633.8,61887726.0,1375282.8,1727780700000.0,244407560.0,5431279.0,57299730000000.0,3310128221.0,73558410.0,3.5040766e+16,0.07383628,3.265529,194474,4321.6445,10445899.0,2.5550718,220015313,4889229.0,14444879000000.0,2.3477771,818222032,18182712.0,331544030000000.0,1.5375558999999999,8399635388,186658560.0,6.759531e+16,0.09741161,0.6888889,3.10321,784.93335,4188063.8,11791.756000000001,2554502400.0,95840.76,168915830000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888889,3.10321,784.93335,4188063.8,11791.756000000001,2554502400.0,95840.76,168915830000.0,165790930.0,224258260000000.0,4609593000000000.0,7.185525e+17
308,u2704,43231.0,960.6888888888888,499163.6809876543,45364124.0,1008091.6444444443,476047700100.896,328460522.0,7299122.7111111125,88900024959257.84,626362263.0,13919161.4,343081235153635.6,0.5243938554451956,14813.0,329.17776000000003,52993.523,18733732.0,416305.16,85177080000.0,97679109.0,2170646.8,5261144600000.0,531830823.0,11818463.0,136493170000000.0,0.18366575,2.9184499,58044,1289.8667,702078.4,2.421521,64097856,1424396.8,805867300000.0,3.3626487000000003,426139631,9469770.0,117736410000000.0,1.1777472,1158193086,25737624.0,659820460000000.0,0.36793488,0.44444445,1.1802469999999998,704.24445,5917911.5,876.0,5104499.0,1773.2444,22294248.0,1.5555556000000001,49.135803,2843.2888,154988160.0,13518.934,3614813700.0,179140.94,967233000000.0,2.0,56.177776,3547.5334,180052400.0,14394.934,3771090400.0,180914.17,971767600000.0,22643356.0,24167062000000.0,915995700000000.0,1.1012864e+16
309,u4545,7855.0,174.55555555555554,227736.06913580192,10281159.0,228470.2,461032945609.6704,53360522.0,1185789.3777777778,10338528725437.09,2133431075.0,47409579.44444445,2.439097677535252e+16,0.025011598745929724,1998.0,44.4,12822.329,2975565.0,66123.664,30862658000.0,10197486.0,226610.8,337279800000.0,105250700.0,2338904.5,71089970000000.0,0.09688758,3.9314312999999994,9853,218.95555,329688.56,3.4551957000000004,13256724,294593.88,667228640000.0,5.2327129999999995,63558008,1412400.1,13019479000000.0,20.269995,2238681775,49748484.0,2.5263466e+16,0.02839082,0.044444446,0.08691358,60.622223,161702.38,1154.6,58656452.0,10181.667,4561319000.0,0.11111111,0.54320985,356.22222999999997,5583348.0,560.3778,13817023.0,4270.1113,802289340.0,0.15555556,1.0646913,416.84445,7645409.0,1714.9778,129410540.0,14451.777,9189571000.0,12584109.0,22951942000000.0,364669160000000.0,3.8667907e+17
310,u0604,23462.0,521.3777777777777,497222.67950617283,30672027.0,681600.6,925217922517.9288,205705672.0,4571237.1555555565,277577314482740.62,1028390967.0,22853132.6,3578368100402802.5,0.2000267199935256,19616.0,435.9111,362261.2,26519071.0,589312.7,664077000000.0,88263741.0,1961416.5,9734616000000.0,2442425548.0,54276124.0,4.609892e+16,0.03613774,1.1960645,43078,957.2889,1136278.5,1.1566026000000003,57191098,1270913.2,2293165200000.0,2.3305795,293969413,6532653.5,335662630000000.0,0.42105314,3470816515,77129256.0,5.940512e+16,0.08469748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23401272.0,44950687000000.0,3649883600000000.0,4.8803634e+17
311,u4992,13334.0,296.3111111111112,1451210.5254320991,20825696.0,462793.24444444437,3653535794015.113,59371609.0,1319369.0888888892,35236321999472.53,662670613.0,14726013.622222222,4360481872754382.5,0.08959444984470896,1579.0,35.08889,15625.059,3337971.0,74177.13,79549120000.0,41192917.0,915398.1,30557742000000.0,105281284.0,2339584.0,95075955000000.0,0.39126533,8.444585,14913,331.4,1745863.4,6.239028500000001,24163667,536970.4,4704565000000.0,1.4413062,100564526,2234767.2,117407190000000.0,6.2942867,767951897,17065598.0,5378752400000000.0,0.1309516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23055990.0,62593050000000.0,1288432000000000.0,6.7995113e+16
312,u0831,1048.0,23.288888888888888,1074.2498765432092,1163072.0,25846.044444444444,1582074626.1313574,2656838.0,59040.844444444454,16690319308.57581,22027071.0,489490.46666666673,4223764163740.2964,0.1206169444856258,456.0,10.133333,226.6489,650767.0,14461.489,475541400.0,996141.0,22136.467,1554466700.0,5411959.0,120265.76,56089186000.0,0.18406293,2.2982452,1504,33.422222,2132.644,1.7872326,1813839,40307.535,3142236400.0,2.6671305,3652979,81177.31,23618270000.0,4.070073600000001,27439030,609756.25,4321225200000.0,0.13313076,0.044444446,0.042469136,267.4,1693642.6,738.8666400000001,21340712.0,19.2,11925.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444446,0.042469136,267.4,1693642.6,738.8666400000001,21340712.0,19.2,11925.76,15615.139,21663205000.0,236369480000.0,27031436000000.0
313,u1708,9.0,0.2,0.4266666666666659,16906.0,375.68888888888887,1911219.058765427,2998.0,66.62222222222222,49575.07950617292,2157.0,47.93333333333333,28547.128888888863,1.3898933059854748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,9,0.2,0.42666668,169060000.0,16906,375.6889,1911219.0,29980000.0,2998,66.62222,49575.08,21570000.0,2157,47.933334,28547.129,1.3898933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5833333,9711124.0,320213.88,130948.25
314,u2960,6839.0,151.97777777777782,30538.99950617284,7594371.0,168763.8,34797262342.42665,8280190.0,184004.22222222228,43684519591.81727,55692450.0,1237610.0,22246724553458.89,0.14867706484424967,2973.0,66.066666,8773.173,3935487.0,87455.266,15499273000.0,7274134.0,161647.42,87567750000.0,89837816.0,1996395.9,36692363000000.0,0.080969624,2.30037,9812,218.04445,59845.02,1.9297156000000002,11529858,256219.06,78255760000.0,1.1383059,15554324,345651.66,178520670000.0,0.6199220999999999,145530266,3234006.0,57216527000000.0,0.10688034,0.044444446,0.08691358,31.355556,43259.52,3.6444445,584.4069,5.2,1189.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444446,0.08691358,31.355556,43259.52,3.6444445,584.4069,5.2,1189.76,876242.56,1089039000000.0,2023164300000.0,233116850000000.0
315,u2560,21915.0,487.0,121949.42222222223,27282003.0,606266.7333333333,215065476568.15106,68902513.0,1531166.9555555556,3004654043498.6206,342786993.0,7617488.733333332,249914168277159.88,0.20100678965954785,11593.0,257.62222,72650.99,15829485.0,351766.34,128977854000.0,49988876.0,1110863.9,1514104700000.0,506964437.0,11265876.0,465492250000000.0,0.09860431,1.8903648999999998,33508,744.6222,303986.5,1.7234927,43111488,958033.06,556696300000.0,1.3783569,118891389,2642030.8,5256434400000.0,0.6761559,849751430,18883366.0,884527500000000.0,0.13991314,0.17777778,0.27950618,274.2,1451286.2,362.64444,1713113.5,863.2,10402311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17777778,0.27950618,274.2,1451286.2,362.64444,1713113.5,863.2,10402311.0,7679746.5,14545934000000.0,57129080000000.0,8720489000000000.0
316,u1652,64451.0,1432.2444444444445,4065945.0735802483,80774586.0,1794990.8,6587207487701.756,195373846.0,4341641.022222222,42852403451589.74,1210236976.0,26894155.02222222,2074707202387370.8,0.16143437184155565,44796.0,995.4667,1486733.4,59465009.0,1321444.6,2680487100000.0,330404863.0,7342330.5,117013515000000.0,1424332414.0,31651832.0,3077003700000000.0,0.23197174,1.4387668,109247,2427.7112,7660686.5,1.3583549,140239595,3116435.5,13424048000000.0,0.5913165,525778709,11683971.0,210461800000000.0,0.84968716,2634569390,58545988.0,7388434700000000.0,0.19956912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221617300.0,380921250000000.0,4505656000000000.0,1.3929793e+17
317,u4531,101023.0,2244.955555555556,4841188.08691358,116647351.0,2592163.355555556,8669952252786.405,227899967.0,5064443.711111112,24430561892032.16,1202689586.0,26726435.244444445,998337669801155.0,0.18949192680544344,57030.0,1267.3334,747805.56,68150057.0,1514445.8,1202548200000.0,162796065.0,3617690.2,10855936000000.0,2651417442.0,58920388.0,3.2219915e+16,0.061399635,1.7714009999999998,158053,3512.2888,7939205.5,1.7116251,184797408,4106609.0,14763034000000.0,1.3999108,390696032,8682134.0,58749645000000.0,0.45360249999999996,3854107028,85646824.0,4.2692696e+16,0.10137135,0.08888889,0.12543210000000002,9.533334,3998.9155,39.288887,33668.473,21.022223,9890.955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888889,0.12543210000000002,9.533334,3998.9155,39.288887,33668.473,21.022223,9890.955,185574980.0,346687800000000.0,1436977800000000.0,6.4285634e+17
318,u1462,23507.0,522.3777777777777,512764.5461728397,30510341.0,678007.5777777778,1164552465277.3098,89248462.0,1983299.1555555558,25136602878199.12,817439194.0,18165315.422222227,3363814214945263.0,0.10918055147718923,12762.0,283.6,100481.88,17425251.0,387227.8,180506850000.0,78912985.0,1753621.9,9797782000000.0,1549964400.0,34443652.0,1.2930238e+16,0.05091277,1.8419526999999998,36269,805.9778,711073.8,1.7509270000000001,47935592,1065235.4,1530031100000.0,1.1309731,168161447,3736921.0,40586540000000.0,0.5273922,2367403594,52608970.0,1.5823277e+16,0.07103202,0.08888889,0.34765429999999997,56.733334,141621.53,12.8,7208.96,13.688889000000001,8244.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08888889,0.34765429999999997,56.733334,141621.53,12.8,7208.96,13.688889000000001,8244.97,13197399.0,28945106000000.0,415365050000000.0,9.132007e+16
319,u1382,77960.0,1732.4444444444446,1091035.3135802469,93940428.0,2087565.066666667,1471893073468.951,665723989.0,14793866.422222225,199360413697257.75,9755270564.0,216783790.31111112,5.951697589700764e+16,0.06824249359692011,48196.0,1071.0222,750337.25,63874939.0,1419443.1,1185065600000.0,341559143.0,7590203.0,41072026000000.0,3610690262.0,80237560.0,5689506700000000.0,0.09459663,1.6175616000000002,126156,2803.4666,2235929.8,1.470693,157815367,3507008.2,3659859500000.0,1.9490738,1007283132,22384070.0,257980670000000.0,2.7017743999999997,13365960826,297021340.0,7.1897207e+16,0.07536182,10.2,168.82666,9006.777,134890000.0,17400.066000000003,504069100.0,60473.777,13445833000.0,2.488889,36.249878,4880.2446,138555470.0,13156.0,1401854300.0,93226.664,92785110000.0,12.688889,212.83655,13887.021999999999,318863900.0,30556.066000000003,2519649500.0,153700.44,144634170000.0,39952268.0,65816733000000.0,3412604000000000.0,4.3350648e+17
320,u3283,18985.0,421.88888888888886,143417.03209876546,31726503.0,705033.4,543812397757.396,257255382.0,5716786.266666668,56156456363742.84,8389190724.0,186426460.53333333,7.145912273486502e+16,0.030665101135921788,6168.0,137.06667,11772.284,7914741.0,175883.14,20056472000.0,27101834.0,602263.0,317686100000.0,329060492.0,7312455.5,236795660000000.0,0.08236125,3.0779831000000004,25153,558.95557,185077.9,4.0085334999999995,39641244,880916.56,629265800000.0,9.492175999999999,284357216,6319049.0,57817352000000.0,25.494373,8718251216,193738910.0,7.237051e+16,0.032616314,0.022222223,0.021728395,10.711111,5048.028,1.1555556,58.753581999999994,1.1555556,58.753581999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222223,0.021728395,10.711111,5048.028,1.1555556,58.753581999999994,1.1555556,58.753581999999994,3225613.2,9269864000000.0,683242460000000.0,8.152625e+17
321,u3692,43364.0,963.6444444444444,350463.51802469126,49296269.0,1095472.6444444444,429798943122.1404,136820051.0,3040445.5777777783,5882175885928.111,1425454429.0,31676765.08888889,1953688360921284.8,0.09598346198690748,32720.0,727.1111,452154.94,46799662.0,1039992.5,738059400000.0,159771480.0,3550477.2,16735335000000.0,1518329908.0,33740664.0,4397084700000000.0,0.10522843,1.3253056,76084,1690.7556,1055735.8,1.0533466,96095931,2135465.2,1650728200000.0,0.8563484,296591531,6590923.0,36472472000000.0,0.9388305,2943784337,65417428.0,1.0528894e+16,0.10075179,0.31111112,1.6365432,888.95557,11656422.0,249.7111,1061296.4,390.0889,2419503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31111112,1.6365432,888.95557,11656422.0,249.7111,1061296.4,390.0889,2419503.0,12991694.0,22686862000000.0,543105830000000.0,1.9785133e+17
322,u0307,1409.0,31.31111111111111,6451.8143209876525,1585017.0,35222.6,8746267136.328892,8573926.0,190531.6888888889,570024593568.5251,15257169.0,339048.2,1978079854626.292,0.5619604790340728,658.0,14.622222,966.6351,1025677.0,22792.822,3038314000.0,2069929.0,45998.42,23618343000.0,26975017.0,599444.8,5414243500000.0,0.07673504,2.1413372,2067,45.933334,11207.44,1.5453373,2610694,58015.42,20449436000.0,4.142135,10643855,236530.11,814990950000.0,0.5656036999999999,42232186,938493.0,13680324000000.0,0.25203183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266098.6,467965100000.0,14601784000000.0,245361180000000.0
323,u4502,30778.0,683.9555555555555,789988.1758024694,33989684.0,755326.3111111111,986409821954.3921,155617613.0,3458169.1777777784,62907482857451.93,1440471205.0,32010471.222222224,4965889731116658.0,0.1080324358167154,22467.0,499.26665999999994,761474.5,27236975.0,605266.1,1037547400000.0,107166157.0,2381470.2,16697189000000.0,2654819869.0,58995996.0,2.464008e+16,0.04036664,1.3699204,53245,1183.2222,2565856.2,1.2479243,61226659,1360592.4,3402288000000.0,1.4521153,262783770,5839639.5,96617790000000.0,0.54258716,4095291074,91006470.0,3.0977817e+16,0.0641673,0.13333334,0.29333332,86.26666999999999,285591.03,21.955555,9192.265,16.177778,4305.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333334,0.29333332,86.26666999999999,285591.03,21.955555,9192.265,16.177778,4305.035,76490120.0,99546710000000.0,1580514800000000.0,7.924391e+17
324,u3082,54621.0,1213.8,1632182.8266666662,69312553.0,1540278.9555555556,2482295806749.0205,254738169.0,5660848.2,63898312610304.89,3158425391.0,70187230.91111112,1.2628659903343588e+16,0.08065353379119662,31992.0,710.93335,485079.25,43138136.0,958625.25,913660100000.0,83581550.0,1857367.8,4461158000000.0,884687817.0,19659730.0,869892600000000.0,0.09447575,1.7073331000000003,86613,1924.7333,3403783.5,1.6067582,112450689,2498904.2,5826969300000.0,3.0477798,338319719,7518216.0,90511150000000.0,3.5701015,4043113208,89846960.0,1.718803e+16,0.08367802,1.2222222,8.661729,1160.711,15574214.0,17849.512,2687686000.0,242766.4,884123570000.0,1.0222223,9.888395,1188.9111,16497419.0,7491.2,647496900.0,54615.734000000004,51904910000.0,2.2444444,25.829136,2349.6223,36122148.0,25340.71,4962192000.0,297382.12,990125100000.0,124774190.0,203638680000000.0,2143571600000000.0,2.088537e+17
325,u2894,1539.0,34.2,24221.493333333252,1856179.0,41248.422222222216,36080862199.17732,2356544.0,52367.644444444435,69993188298.58461,6698364.0,148852.53333333333,717567794773.8923,0.3518088894489489,174.0,3.8666666,337.44888,175881.0,3908.4666,326934530.0,373551.0,8301.134,1397638500.0,449097.0,9979.934000000001,2511138000.0,0.83178246,8.844823,1713,38.066666,30209.53,10.553607000000001,2032060,45156.89,43276700000.0,6.308493,2730095,60668.777,90773170000.0,14.915182999999999,7147461,158832.47,803844650000.0,0.3819671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407551.25,573509400000.0,1035197000000.0,7095305400000.0
326,u0334,2101.0,46.68888888888889,9325.103209876544,2522693.0,56059.844444444454,13056570987.242456,5217538.0,115945.28888888887,112288589974.24994,43978595.0,977302.1111111112,10564835972191.17,0.11863812384156737,1531.0,34.022220000000004,16522.777,1977156.0,43936.8,23309814000.0,5579706.0,123993.47,405123760000.0,80091918.0,1779820.4,100622570000000.0,0.06966628,1.3723056,3632,80.71110999999999,46519.984000000004,1.2759200000000002,4499849,99996.64,65523655000.0,0.9350919,10797244,239938.75,903725450000.0,0.54910153,124070513,2757122.5,138114750000000.0,0.08702506,0.022222223,0.021728395,0.0,0.0,10.4,4759.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222223,0.021728395,0.0,0.0,10.4,4759.04,0.0,0.0,482100.56,623191900000.0,6209315300000.0,764536700000000.0
327,u1431,305.0,6.777777777777778,79.81728395061724,463340.0,10296.444444444445,210924255.2691357,670402.0,14897.822222222225,1634530236.6795056,1743064.0,38734.75555555556,6228569847.16247,0.3846112362836585,199.0,4.4222220000000005,42.02173,309133.0,6869.621999999999,109957060.0,374807.0,8329.045,241334560.0,1578449.0,35076.645,3311366000.0,0.23745272,1.5326625,504,11.2,104.337776,1.4988371,772473,17166.066000000003,298890980.0,1.7886592000000001,1045209,23226.867000000002,2671049500.0,1.1042889999999999,3321513,73811.4,8731227000.0,0.31467858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.2222,2115152800.0,14710396000.0,58173817000.0
328,u0882,8538.0,189.7333333333333,27599.04,9768500.0,217077.77777777772,38047352473.37284,29057990.0,645733.1111111111,1085029440369.2986,94321799.0,2096039.9777777775,7135859003502.645,0.30807289839721136,5437.0,120.82222,15306.99,7110548.0,158012.17,24716997000.0,15667678.0,348170.62,152597050000.0,122451520.0,2721145.0,30895371000000.0,0.12795004,1.5703512,13975,310.55554,63264.335999999996,1.3738041,16879048,375089.97,97249650000.0,1.8546456000000002,44725668,993903.75,1711111900000.0,0.7702787,216773319,4817185.0,51052745000000.0,0.20632459,0.044444446,0.042469136,156.93333,641863.5,2794.9333,253682370.0,82.933334,217765.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444446,0.042469136,156.93333,641863.5,2794.9333,253682370.0,82.933334,217765.27,1066742.6,1535274100000.0,30634118000000.0,807274540000000.0
329,u2410,593.0,13.177777777777774,6347.168395061713,682958.0,15176.844444444443,8628736513.153608,2139365.0,47541.444444444445,75185170184.95807,4679961.0,103999.13333333332,386425885987.7151,0.4571330829368635,60.0,1.3333334,38.266666,77797.0,1728.8223,70701970.0,257127.0,5713.933000000001,786276740.0,4795491.0,106566.47,478846980000.0,0.053618494,9.883317,653,14.511110999999998,7119.4053,8.778719,760755,16905.666,10135472000.0,8.320266,2396492,53255.38,84657520000.0,0.97590864,9475452,210565.6,961757600000.0,0.25291586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43130.14,62083215000.0,496669850000.0,5051710400000.0
330,u2036,9.0,0.2,0.20444444444444387,25786.0,573.0222222222222,4087430.199506172,8139.0,180.86666666666667,220631.7599999996,6384.0,141.86666666666667,142240.4266666666,1.274905995067262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,9,0.2,0.20444444,257860000.0,25786,573.0222,4087430.2,81390000.0,8139,180.86667,220631.77,63840000.0,6384,141.86667,142240.42,1.2749059999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,46032280.0,3483289.2,1817237.4
331,u3174,745.0,16.555555555555557,1039.1358024691376,850420.0,18898.222222222223,1455304875.6395054,1121614.0,24924.755555555555,1970904901.3846905,5217963.0,115954.73333333337,96622257041.35106,0.21495246324638653,914.0,20.311111,2376.5698,1187104.0,26380.09,4276435000.0,3445000.0,76555.555,38950466000.0,17397546.0,386612.12,1706328500000.0,0.19801643,0.8150984,1659,36.866665000000005,5560.3823,0.716382,2037524,45278.312000000005,8526173000.0,0.32557735,4566614,101480.31,46374530000.0,0.29992524,22615509,502566.88,1778872100000.0,0.201924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51443.25,82139410000.0,554008900000.0,11214037000000.0
332,u2636,22708.0,504.6222222222222,300077.7017283951,23585219.0,524115.9777777778,341354923362.91064,72409049.0,1609089.9777777775,9741324703287.752,424418070.0,9431512.666666666,272174820451159.5,0.1706078372204627,29443.0,654.2889,152429.77,31834220.0,707427.1,172165090000.0,98090448.0,2179787.8,2475757700000.0,1523925674.0,33865016.0,975597300000000.0,0.06436695,0.77125293,52151,1158.9111,408325.38,0.7408763,55419439,1231543.1,538288850000.0,0.73818654,170499497,3788877.8,13464817000000.0,0.27850312,1948343744,43296530.0,1564211500000000.0,0.08750997,0.22222222,0.5728395000000001,221.42222999999998,1041062.56,3286.2222,213814740.0,40730.71,43291160000.0,0.62222224,6.768395,758.4667,9013271.0,2054.7334,121364950.0,19113.955,11455610000.0,0.84444445,9.286914,979.8889,12323457.0,5340.9556,360433440.0,59844.668,54720602000.0,7727955.5,10602610000000.0,224781090000000.0,1.2566833e+16
333,u3116,12596.0,279.9111111111111,81321.72543209876,13306081.0,295690.6888888889,91569853124.3032,13687011.0,304155.8,163818790067.58218,71356185.0,1585693.0,18608773694364.62,0.19181253874462065,17095.0,379.8889,106542.32,20998868.0,466641.5,191544820000.0,33131974.0,736266.06,631850900000.0,324344523.0,7207656.0,65300163000000.0,0.10215056,0.7368236,29691,659.8,226168.34,0.63365704,34304949,762332.2,344646420000.0,0.41310582,46818985,1040421.9,991694600000.0,0.2200012,395700708,8793349.0,102273405000000.0,0.11831918,0.022222223,0.021728395,44.08889,85528.52,680.8222,20394832.0,6713.4,1983068500.0,0.11111111,0.54320985,105.977776,494176.72,85.62222,322571.25,487.22222999999997,10444962.0,0.13333334,0.56,150.06667,570360.4,766.4444599999999,20600816.0,7200.621999999999,1986971600.0,3341411.5,4590660000000.0,5531275000000.0,663508760000000.0
334,u0427,2037.0,45.26666666666666,8189.751111111097,2549772.0,56661.6,12995689198.59557,3061779.0,68039.53333333334,25554840164.426662,4987917.0,110842.6,109586628630.19542,0.6138392038076448,1705.0,37.88889,9731.788,2998915.0,66642.555,31586861000.0,4076160.0,90581.336,60540230000.0,7503626.0,166747.25,334861340000.0,0.54322535,1.1947212999999999,3742,83.155556,34403.508,0.8502315,5548687,123304.16,79179550000.0,0.751143,7137939,158620.86,161146720000.0,0.66473424,12491543,277589.84,780897750000.0,0.57142174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777577.9,1753101200000.0,3031615400000.0,9528080000000.0
335,u4753,5678.0,126.17777777777779,121850.90172839485,6439269.0,143094.86666666667,169137333262.51596,13099178.0,291092.8444444445,940676518827.9536,434147555.0,9647723.444444444,1653780092899819.8,0.030172179594555086,1712.0,38.044445,12495.864,2183397.0,48519.934,20661066000.0,3782912.0,84064.71,65952362000.0,68080750.0,1512905.5,32061960000000.0,0.055565074000000006,3.3165885999999998,7390,164.22223,210641.73,2.9491975,8622666,191614.8,306061280000.0,3.4627235,16882090,375157.56,1479526700000.0,6.3769503,502228305,11160629.0,2021028300000000.0,0.033614375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7543233.5,10254744000000.0,39518707000000.0,3.5027909e+16
336,u0322,30.0,0.6666666666666666,1.2444444444444436,44895.0,997.6666666666665,3408092.4444444487,7426.0,165.02222222222218,185307.13283950606,3221.0,71.57777777777778,87115.0883950617,2.3054951162528683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,30,0.6666667,1.2444445,448950000.0,44895,997.6667,3408092.5,74260000.0,7426,165.02222,185307.14,32210000.0,3221,71.577774,87115.086,2.305495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,80916660.0,1042988.25,477284.12
